CASE ID,APPLICATIONTYPE,LOANGOAL,REQUESTEDAMOUNT
Application_2100889693,Limit raise,Existing loan takeover,0.0
Application_2100916160,New credit,Not speficied,28000.0
Application_210176751,New credit,Home improvement,5000.0
Application_2101854749,New credit,Caravan / Camper,5000.0
Application_2102871666,Limit raise,Home improvement,55000.0
Application_2104061117,New credit,Car,20000.0
Application_2104095290,New credit,Existing loan takeover,5000.0
Application_2104220031,New credit,Car,10000.0
Application_210546815,Limit raise,"Other, see explanation",25000.0
Application_2107701581,New credit,Extra spending limit,10000.0
Application_2108249000,New credit,Home improvement,0.0
Application_2108538567,New credit,Car,5000.0
Application_2108613059,New credit,"Other, see explanation",5000.0
Application_2108766464,New credit,Not speficied,5750.0
Application_2108852063,Limit raise,Unknown,0.0
Application_2109451552,New credit,Car,9000.0
Application_210946823,New credit,Existing loan takeover,21000.0
Application_2109731740,New credit,Car,25000.0
Application_2109781640,New credit,Unknown,0.0
Application_2110074966,New credit,Remaining debt home,6000.0
Application_2110373693,Limit raise,Unknown,0.0
Application_2110398373,New credit,Home improvement,8500.0
Application_2110699530,New credit,Unknown,0.0
Application_2110968644,New credit,Existing loan takeover,35000.0
Application_2111307226,New credit,Unknown,0.0
Application_2111729866,New credit,Extra spending limit,5000.0
Application_2111826129,New credit,Car,5000.0
Application_2111897411,New credit,Car,10000.0
Application_2112209240,New credit,Extra spending limit,5000.0
Application_2113049304,New credit,Existing loan takeover,27500.0
Application_2113362571,New credit,Unknown,0.0
Application_2113820413,New credit,Existing loan takeover,25000.0
Application_2113962470,New credit,Home improvement,0.0
Application_211410066,New credit,Home improvement,65000.0
Application_2114478093,New credit,Car,15000.0
Application_2114646933,New credit,Home improvement,5000.0
Application_2115278850,New credit,Existing loan takeover,65000.0
Application_2115489972,Limit raise,Home improvement,16000.0
Application_2115637548,New credit,Home improvement,20000.0
Application_2117523074,New credit,Car,10000.0
Application_2118000646,New credit,Home improvement,5000.0
Application_2118442669,New credit,Home improvement,25000.0
Application_2118822299,New credit,Home improvement,5000.0
Application_2118940037,New credit,"Other, see explanation",7750.0
Application_2119757372,New credit,Car,5000.0
Application_211976892,New credit,Unknown,0.0
Application_2119793732,New credit,Existing loan takeover,30000.0
Application_2120459067,New credit,Home improvement,37000.0
Application_212064997,New credit,Existing loan takeover,0.0
Application_2120691848,Limit raise,Extra spending limit,10000.0
Application_2120693810,New credit,Home improvement,15000.0
Application_2120756983,New credit,Existing loan takeover,17500.0
Application_2121014576,New credit,Car,10000.0
Application_2121438831,New credit,Home improvement,25000.0
Application_2122029975,New credit,Home improvement,10000.0
Application_2122269234,New credit,Home improvement,5000.0
Application_212230062,New credit,Existing loan takeover,16000.0
Application_2123253856,New credit,"Other, see explanation",25000.0
Application_2123334132,New credit,Existing loan takeover,7000.0
Application_2123639820,New credit,Existing loan takeover,30000.0
Application_212437995,New credit,Home improvement,10000.0
Application_2124550889,New credit,Home improvement,5000.0
Application_2124823945,New credit,Home improvement,5000.0
Application_2125659715,New credit,Home improvement,30000.0
Application_2125780393,New credit,Remaining debt home,30000.0
Application_2126475285,New credit,Unknown,0.0
Application_2126586609,New credit,Car,5000.0
Application_2127568235,New credit,Car,10000.0
Application_2127831807,Limit raise,Car,17500.0
Application_2128191185,New credit,Car,20000.0
Application_2130655155,New credit,Home improvement,8000.0
Application_2131158409,New credit,Remaining debt home,12000.0
Application_2131234472,New credit,Car,6500.0
Application_2131294819,New credit,"Other, see explanation",5000.0
Application_2131721658,New credit,Home improvement,50000.0
Application_2131770838,New credit,Existing loan takeover,25000.0
Application_2131822593,New credit,"Other, see explanation",20000.0
Application_2131846420,New credit,Existing loan takeover,48000.0
Application_2133003419,New credit,Home improvement,5000.0
Application_2133432057,Limit raise,"Other, see explanation",42000.0
Application_2133818678,New credit,Home improvement,25000.0
Application_213383484,New credit,"Other, see explanation",15000.0
Application_2134111316,New credit,"Other, see explanation",30000.0
Application_2134398068,New credit,"Other, see explanation",50000.0
Application_2134761513,New credit,Home improvement,25000.0
Application_2134840042,New credit,Home improvement,35000.0
Application_2135063716,New credit,"Other, see explanation",5000.0
Application_213549612,New credit,Home improvement,10000.0
Application_2135846806,New credit,Car,15000.0
Application_2136614713,New credit,Existing loan takeover,18500.0
Application_213664539,New credit,Car,8500.0
Application_2136879434,New credit,Existing loan takeover,10000.0
Application_2137284046,New credit,Remaining debt home,25000.0
Application_2137333928,New credit,Unknown,0.0
Application_2138031605,New credit,Home improvement,10000.0
Application_2138840421,New credit,Home improvement,18000.0
Application_2139041320,New credit,Car,15000.0
Application_2139299948,New credit,Home improvement,30000.0
Application_2140560070,New credit,Existing loan takeover,25000.0
Application_2140670803,New credit,Car,17500.0
Application_2140770767,New credit,Unknown,0.0
Application_21413923,Limit raise,Unknown,25000.0
Application_2141699002,New credit,Existing loan takeover,6000.0
Application_2141937893,New credit,"Other, see explanation",45000.0
Application_2142018582,New credit,Not speficied,10000.0
Application_2142391256,New credit,Existing loan takeover,29000.0
Application_2142479419,New credit,Home improvement,30000.0
Application_2142516993,New credit,Car,10000.0
Application_2142581054,New credit,Caravan / Camper,25000.0
Application_2142719268,New credit,Car,5000.0
Application_2143151465,New credit,Home improvement,6500.0
Application_2144108594,New credit,Extra spending limit,8750.0
Application_2144151820,New credit,Not speficied,20000.0
Application_2144168420,New credit,Not speficied,12500.0
Application_2144451517,New credit,Unknown,0.0
Application_214453442,New credit,Home improvement,5000.0
Application_2144651857,New credit,Car,5000.0
Application_2144796153,New credit,Car,30000.0
Application_2144860637,New credit,Existing loan takeover,5000.0
Application_2145853328,New credit,Home improvement,10000.0
Application_2145932809,New credit,Car,9000.0
Application_2146617069,New credit,Existing loan takeover,23000.0
Application_2147170228,New credit,Home improvement,60000.0
Application_2147201499,Limit raise,Unknown,0.0
Application_2147356192,Limit raise,Extra spending limit,12500.0
Application_214938001,Limit raise,"Other, see explanation",0.0
Application_215596279,New credit,Extra spending limit,5000.0
Application_216061222,New credit,Home improvement,5000.0
Application_216310730,New credit,Existing loan takeover,6000.0
Application_216490542,New credit,Home improvement,10000.0
Application_2167227,New credit,Car,15000.0
Application_216896195,New credit,Caravan / Camper,30000.0
Application_217044343,Limit raise,Car,22000.0
Application_217082987,Limit raise,Car,15000.0
Application_217634970,New credit,Existing loan takeover,13500.0
Application_217687957,New credit,Remaining debt home,10000.0
Application_218009115,New credit,Car,5000.0
Application_218707596,New credit,Existing loan takeover,25000.0
Application_21872303,New credit,Car,20700.0
Application_219029035,New credit,Existing loan takeover,15000.0
Application_219075718,New credit,Car,5000.0
Application_219225160,New credit,Home improvement,20000.0
Application_219236433,New credit,Home improvement,5000.0
Application_219257383,New credit,Car,0.0
Application_219333502,New credit,Existing loan takeover,25000.0
Application_219756030,New credit,Home improvement,50000.0
Application_220348476,New credit,Car,6000.0
Application_220730865,New credit,Home improvement,20000.0
Application_220891404,New credit,Unknown,0.0
Application_22120112,Limit raise,"Other, see explanation",38000.0
Application_22167554,New credit,Car,6000.0
Application_222696232,Limit raise,Car,0.0
Application_224754935,Limit raise,Unknown,0.0
Application_224813522,New credit,Home improvement,5000.0
Application_224882638,Limit raise,Home improvement,0.0
Application_225177309,Limit raise,"Other, see explanation",37500.0
Application_225586063,New credit,Extra spending limit,5000.0
Application_225643837,New credit,Car,5000.0
Application_225794789,New credit,Home improvement,42500.0
Application_226313055,Limit raise,Unknown,7500.0
Application_2264928,New credit,Not speficied,12500.0
Application_226937754,New credit,Home improvement,5000.0
Application_227664287,New credit,Car,5000.0
Application_227804496,New credit,Unknown,0.0
Application_228024725,New credit,Unknown,0.0
Application_228788134,New credit,"Other, see explanation",9500.0
Application_230072380,New credit,Home improvement,12500.0
Application_230843111,Limit raise,Home improvement,0.0
Application_231098052,New credit,Existing loan takeover,15000.0
Application_231371260,New credit,Existing loan takeover,22100.0
Application_231581932,New credit,Home improvement,17000.0
Application_231706727,New credit,Car,5000.0
Application_231751553,New credit,Extra spending limit,5000.0
Application_232305903,New credit,Car,5000.0
Application_232321104,New credit,Existing loan takeover,50000.0
Application_232633748,Limit raise,Car,17500.0
Application_232898209,New credit,Unknown,0.0
Application_232928630,New credit,Remaining debt home,38000.0
Application_233626909,New credit,Existing loan takeover,22000.0
Application_233668629,New credit,"Other, see explanation",10000.0
Application_233989937,New credit,"Other, see explanation",17500.0
Application_234005368,New credit,Remaining debt home,42500.0
Application_234244386,New credit,Car,10000.0
Application_23443236,New credit,Extra spending limit,5000.0
Application_234650009,New credit,Car,7500.0
Application_234782126,New credit,Car,50000.0
Application_235124275,Limit raise,Car,25000.0
Application_235285137,Limit raise,Home improvement,8500.0
Application_23575323,New credit,Car,15000.0
Application_235980552,New credit,Existing loan takeover,0.0
Application_236257423,New credit,Extra spending limit,10000.0
Application_236765236,New credit,"Other, see explanation",5000.0
Application_237090301,New credit,Car,6000.0
Application_237339437,New credit,Car,25000.0
Application_237701040,New credit,Home improvement,20000.0
Application_238099968,New credit,Existing loan takeover,17500.0
Application_239378569,New credit,Home improvement,9000.0
Application_240406989,Limit raise,Unknown,0.0
Application_240423316,New credit,Car,10000.0
Application_241160753,Limit raise,Home improvement,9500.0
Application_241318555,New credit,Home improvement,18000.0
Application_242384872,New credit,"Other, see explanation",22000.0
Application_24255044,New credit,Home improvement,25000.0
