Case ID,Application Type,Loan Goal,Requested Amount,First Credit Score,Last Credit Score,Having Call to Complete Application,Number of Offers,First Offer,Last Offer,First Offers Monthly Cost,Last Offers Monthly Cost,Throughput Times,Results
"Application_1970573889","New credit","Tax payments",20000,974,974,0,1,20000,20000,248.89,248.89,9.576134259259259,"Successful completion"
"Application_1971362714","New credit","Existing loan takeover",25000,0,0,0,3,25000,35000,250,350,40.83234953703704,"Denied by the bank"
"Application_1971489687","New credit","Existing loan takeover",7000,896,896,0,1,7000,7000,142.46,142.46,35.24184027777778,"Successful completion"
"Application_1971510566","New credit","Unknown",0,0,0,0,1,45000,45000,335.6,335.6,0.03586805555555556,"Cancelled by client"
"Application_1971831087","New credit","Remaining debt home",16000,1030,1030,0,1,16000,16000,164.39,164.39,33.95083333333334,"Successful completion"
"Application_1972712480","New credit","Other, see explanation",15000,0,0,0,1,15000,15000,364.85,364.85,31.44327546296296,"Cancelled by client"
"Application_1973462456","New credit","Existing loan takeover",15500,0,0,0,1,15500,15500,159.25,159.25,31.90337962962963,"Cancelled by client"
"Application_1973866793","New credit","Unknown",0,1009,1009,0,1,45000,45000,450,450,9.760370370370371,"Successful completion"
"Application_1974444755","New credit","Home improvement",0,0,0,0,2,22500,22500,745.6,745.6,13.01704861111111,"Denied by the bank"
"Application_1974491539","New credit","Home improvement",30000,808,808,0,1,30000,30000,313.78,313.78,21.65545138888889,"Successful completion"
"Application_1974600217","New credit","Car",5000,972,972,0,1,5000,5000,175,175,8.893935185185185,"Successful completion"
"Application_197488628","New credit","Car",10000,0,0,0,1,10000,10000,150,150,31.53655092592593,"Cancelled by client"
"Application_1974968061","New credit","Car",15000,0,0,0,1,14700,14700,249.24,249.24,12.59559027777778,"Denied by the bank"
"Application_1975081369","New credit","Extra spending limit",5000,0,0,0,1,5000,5000,431.05,431.05,30.95016203703704,"Cancelled by client"
"Application_1975269949","New credit","Not speficied",15000,0,0,0,1,15000,15000,249.04,249.04,12.57377314814815,"Denied by the bank"
"Application_1975895085","New credit","Extra spending limit",0,0,0,0,1,5000,5000,50,50,30.69178240740741,"Cancelled by client"
"Application_1977188812","New credit","Existing loan takeover",6000,905,905,0,1,6000,6000,200,200,7.955474537037037,"Successful completion"
"Application_1977245249","New credit","Car",11500,0,0,0,2,11500,11500,267.74,265.25,50.26797453703703,"Cancelled by client"
"Application_1977502639","Limit raise","Car",18000,0,0,0,1,18000,18000,180,180,4.776342592592592,"Cancelled by client"
"Application_1978317827","Limit raise","Existing loan takeover",15000,0,0,0,1,15000,15000,300,300,30.88585648148148,"Cancelled by client"
"Application_1978395445","New credit","Unknown",0,946,946,0,1,16500,16500,128.71,128.71,20.9893287037037,"Successful completion"
"Application_1979136807","New credit","Other, see explanation",5000,872,872,0,1,5000,5000,250,250,15.68200231481481,"Successful completion"
"Application_1979422650","New credit","Car",10000,0,0,1,2,10000,10000,130,130.35,16.76173611111111,"Cancelled by client"
"Application_197976312","New credit","Existing loan takeover",50000,0,0,0,6,60000,57800,750,747.67,25.01415509259259,"Successful completion"
"Application_1980412246","New credit","Car",15250,956,956,0,1,15300,15300,157.2,157.2,47.41667824074074,"Successful completion"
"Application_1980450039","New credit","Car",29000,0,0,0,1,29000,29000,596.84,596.84,33.75086805555556,"Cancelled by client"
"Application_1980514261","New credit","Car",10000,960,0,0,2,10000,10000,189.08,200,9.123113425925926,"Successful completion"
"Application_1980887074","New credit","Home improvement",19000,785,785,0,1,19000,19000,199.22,199.22,14.81320601851852,"Successful completion"
"Application_1981094567","New credit","Home improvement",10750,0,924,0,2,10700,10700,202.31,113.91,14.05364583333333,"Successful completion"
"Application_1981460904","New credit","Car",9000,1082,1082,0,1,10000,10000,300.07,300.07,24.38842592592593,"Successful completion"
"Application_1981500950","New credit","Other, see explanation",5000,0,0,0,1,8000,8000,244.52,244.52,14.8171875,"Denied by the bank"
"Application_1982597468","Limit raise","Tax payments",50000,0,0,0,1,50000,50000,500,500,5.972210648148148,"Denied by the bank"
"Application_1982733114","New credit","Car",5000,0,0,0,1,5000,5000,152.82,152.82,15.79186342592593,"Denied by the bank"
"Application_1982999758","New credit","Home improvement",5000,960,960,0,1,5000,5000,50,50,11.64896990740741,"Successful completion"
"Application_1983575333","New credit","Existing loan takeover",9000,0,0,0,1,9000,9000,175.31,175.31,31.62978009259259,"Cancelled by client"
"Application_1983689717","New credit","Car",8000,0,0,0,2,8000,8000,689.6900000000001,355.7,31.46174768518518,"Cancelled by client"
"Application_1983927912","New credit","Car",10000,1067,1067,0,1,10000,10000,106.46,106.46,8.259247685185185,"Successful completion"
"Application_1985641637","New credit","Extra spending limit",40000,0,704,0,2,32000,25000,320,250,35.63137731481481,"Successful completion"
"Application_1986875818","Limit raise","Existing loan takeover",35000,0,0,0,1,35000,35000,350,350,18.80023148148148,"Successful completion"
"Application_1987259833","New credit","Existing loan takeover",15000,928,928,0,1,15000,15000,249.04,249.04,13.85993055555556,"Successful completion"
"Application_1987590560","New credit","Existing loan takeover",22500,871,871,0,1,22500,22500,301.63,301.63,19.67797453703704,"Successful completion"
"Application_1988526324","New credit","Existing loan takeover",18000,0,0,0,1,18000,18000,250,250,31.09746527777778,"Cancelled by client"
"Application_1988724493","New credit","Home improvement",30000,0,0,0,1,30000,30000,313.78,313.78,31.41422453703704,"Cancelled by client"
"Application_1989734883","New credit","Home improvement",60000,888,888,0,1,60000,60000,627.5599999999999,627.5599999999999,14.62009259259259,"Successful completion"
"Application_198974740","New credit","Car",7000,904,904,0,1,7000,7000,136.35,136.35,6.899652777777778,"Successful completion"
"Application_1989747549","New credit","Car",5000,0,0,0,1,5000,5000,97.40000000000001,97.40000000000001,50.77489583333333,"Cancelled by client"
"Application_19902638","New credit","Home improvement",45000,807,807,0,1,45000,45000,458.2,458.2,10.95918981481482,"Successful completion"
"Application_1990955384","New credit","Home improvement",5000,0,0,0,2,5000,5000,98.8,100,32.50136574074074,"Cancelled by client"
"Application_199184776","New credit","Car",7500,0,0,0,1,7500,7500,100,100,19.32140046296296,"Denied by the bank"
"Application_1992130871","New credit","Existing loan takeover",5000,0,0,0,1,5000,5000,97.40000000000001,97.40000000000001,8.975173611111112,"Denied by the bank"
"Application_1992768285","New credit","Home improvement",60000,1009,1009,0,1,60000,60000,610.9299999999999,610.9299999999999,13.46690972222222,"Successful completion"
"Application_1993223899","New credit","Existing loan takeover",25000,940,940,0,1,15000,15000,500,500,29.25266203703704,"Successful completion"
"Application_1993419132","New credit","Car",5000,0,0,0,1,5000,5000,152.82,152.82,15.94501157407407,"Denied by the bank"
"Application_1994051200","New credit","Car",10000,885,885,0,1,10000,10000,249.58,249.58,6.658611111111111,"Successful completion"
"Application_1994587458","New credit","Boat",45000,0,0,0,1,44400,44400,444,444,20.74454861111111,"Cancelled by client"
"Application_199480038","New credit","Car",0,0,0,0,1,13000,13000,130,130,7.940601851851852,"Denied by the bank"
"Application_1995092888","Limit raise","Home improvement",28000,0,0,0,1,28000,28000,280,280,7.910995370370371,"Successful completion"
"Application_1995400489","New credit","Existing loan takeover",42000,850,850,0,1,46000,46000,468.38,468.38,12.81863425925926,"Successful completion"
"Application_199560590","New credit","Not speficied",35000,0,0,0,2,50000,30000,509.11,305.47,58.35153935185186,"Cancelled by client"
"Application_199627637","Limit raise","Unknown",15500,739,739,0,1,15500,15500,155,155,12.8428587962963,"Successful completion"
"Application_1996645459","New credit","Car",8000,0,0,1,1,8000,8000,493.18,493.18,11.7059375,"Cancelled by client"
"Application_1996896814","New credit","Home improvement",10000,982,982,0,1,10000,10000,100,100,12.69884259259259,"Successful completion"
"Application_1997359367","New credit","Home improvement",15000,892,892,0,1,15000,15000,301.06,301.06,12.77479166666667,"Successful completion"
"Application_1997637081","New credit","Unknown",0,0,0,0,1,5000,5000,100,100,30.8469212962963,"Cancelled by client"
"Application_1998015552","New credit","Car",10000,0,0,0,1,10000,10000,191.27,191.27,11.10197916666667,"Cancelled by client"
"Application_1998036485","Limit raise","Home improvement",29000,0,0,0,1,29000,29000,290,290,12.81395833333333,"Cancelled by client"
"Application_1998068638","New credit","Car",5000,0,0,0,2,5000,5000,156.79,150,33.00428240740741,"Cancelled by client"
"Application_1998100072","New credit","Existing loan takeover",10000,962,962,0,1,10000,10000,100,100,8.884490740740741,"Successful completion"
"Application_1998967284","New credit","Car",8500,1030,1030,0,1,8500,8500,200.85,200.85,10.75101851851852,"Successful completion"
"Application_1998993456","New credit","Existing loan takeover",25000,0,0,0,1,25000,25000,500,500,33.4053587962963,"Cancelled by client"
"Application_1999778046","New credit","Car",6000,0,0,0,1,6000,6000,67.56,67.56,30.46283564814815,"Cancelled by client"
"Application_200000547","New credit","Remaining debt home",6000,0,954,0,2,6000,6000,117.93,184.42,49.69564814814814,"Successful completion"
"Application_2000018435","New credit","Other, see explanation",75000,0,0,0,1,70000,70000,712.76,712.76,30.54431712962963,"Cancelled by client"
"Application_2000251811","New credit","Unknown",0,0,0,1,3,6000,7000,141.78,165.4,20.14991898148148,"Successful completion"
"Application_2000355414","New credit","Car",10000,0,0,0,1,10000,10000,230.66,230.66,32.8683449074074,"Cancelled by client"
"Application_2000696976","New credit","Existing loan takeover",15000,0,958,0,5,15000,18000,207.21,248.65,50.43194444444445,"Successful completion"
"Application_2001168002","New credit","Existing loan takeover",8000,0,0,0,1,5400,5400,60.81,60.81,8.897187499999999,"Denied by the bank"
"Application_2001201675","New credit","Existing loan takeover",7000,898,898,0,1,11300,11300,120.3,120.3,23.96148148148148,"Successful completion"
"Application_2001770354","Limit raise","Home improvement",11000,0,0,0,1,11000,11000,110,110,16.17207175925926,"Successful completion"
"Application_2002111319","New credit","Existing loan takeover",7300,798,798,1,1,7300,7300,100,100,36.92243055555556,"Successful completion"
"Application_2002172336","New credit","Car",13000,943,943,0,1,13000,13000,249.46,249.46,5.041469907407407,"Successful completion"
"Application_2003062161","New credit","Existing loan takeover",30000,0,965,0,2,30000,30000,500,495.45,24.79679398148148,"Successful completion"
"Application_2003953465","Limit raise","Unknown",0,0,0,0,1,12000,12000,120,120,9.891180555555556,"Denied by the bank"
"Application_2004065293","New credit","Existing loan takeover",25000,0,0,0,1,27500,27500,393.72,393.72,38.44533564814814,"Cancelled by client"
"Application_2005183817","New credit","Unknown",0,997,0,0,2,7500,7500,150,150,6.144918981481482,"Successful completion"
"Application_2006322272","New credit","Not speficied",19500,981,981,0,1,19500,19500,200.35,200.35,5.871261574074074,"Successful completion"
"Application_2007002789","New credit","Existing loan takeover",17000,0,0,1,1,17000,17000,500,500,22.21774305555556,"Cancelled by client"
"Application_2007854937","New credit","Not speficied",8000,1082,1082,0,1,10000,10000,136.12,136.12,27.99833333333333,"Successful completion"
"Application_2009636245","New credit","Unknown",0,0,0,0,4,10000,10000,232.82,230.66,51.51991898148148,"Cancelled by client"
"Application_2010223346","New credit","Other, see explanation",75000,991,991,0,1,75000,75000,1385.35,1385.35,29.95428240740741,"Successful completion"
"Application_2010286573","New credit","Home improvement",5000,1076,1076,0,1,5000,5000,50,50,29.12386574074074,"Successful completion"
"Application_2010493482","New credit","Car",6000,768,768,1,1,6000,6000,478.72,478.72,48.71347222222222,"Successful completion"
"Application_2011518740","New credit","Other, see explanation",50000,835,835,0,1,50000,50000,522.97,522.97,18.90085648148148,"Successful completion"
"Application_201219153","Limit raise","Home improvement",39000,833,833,0,1,39000,39000,390,390,13.88923611111111,"Successful completion"
"Application_201230314","New credit","Car",0,893,893,0,1,18000,18000,302.79,302.79,23.67288194444444,"Successful completion"
"Application_2012588584","New credit","Unknown",0,0,809,0,2,27000,27000,400,402.36,24.97956018518519,"Successful completion"
"Application_2012887903","Limit raise","Extra spending limit",35000,0,0,0,1,35000,35000,350,350,10.71040509259259,"Successful completion"
"Application_2013582711","New credit","Home improvement",46000,939,939,0,1,46000,46000,460,460,13.25069444444444,"Successful completion"
"Application_2013806316","New credit","Car",5000,813,813,0,1,6900,6900,150,150,9.507314814814816,"Successful completion"
"Application_2013858966","Limit raise","Existing loan takeover",17000,0,0,1,1,17000,17000,170,170,14.31011574074074,"Successful completion"
"Application_2014123088","New credit","Home improvement",15000,0,0,0,1,15000,15000,150,150,30.89327546296296,"Cancelled by client"
"Application_2015139370","New credit","Home improvement",20000,0,0,0,1,13000,13000,212.74,212.74,33.61783564814815,"Cancelled by client"
"Application_2015283867","New credit","Home improvement",5500,743,743,0,1,5500,5500,71.97,71.97,22.53858796296296,"Successful completion"
"Application_2015286613","New credit","Existing loan takeover",15000,0,0,0,2,15000,15000,150,150,5.103391203703704,"Denied by the bank"
"Application_2015423706","New credit","Car",12000,0,0,0,1,12000,12000,226.9,226.9,37.33425925925926,"Cancelled by client"
"Application_2015493284","New credit","Existing loan takeover",20000,0,0,0,1,25000,25000,300.87,300.87,9.65349537037037,"Denied by the bank"
